,sqrtR0-31,R32-63,R64-95,R96-127,R128-159,sqrtR160-191,sqrtR192-223,powerR224-255,G0-31,G32-63,G64-95,sqrtG96-127,sqrtG128-159,sqrtG160-191,sqrtG192-223,powerG224-255,B0-31,B32-63,B64-95,sqrtB96-127,sqrtB128-159,sqrtB160-191,powerB192-223,powerB224-255,Exposure,Contrast,Highlights,Shadows,Temperature
800_1886,0.3184856925240228,0.23614015717133005,0.22390478950417728,0.2327838003470039,0.08296876964669152,0.20253233470961296,0.14150517768422335,0.49844533420941634,0.08581776700617617,0.2961710876012049,0.32573600704137423,0.40553606808651504,0.21661644761221194,0.11790399507955485,0.08499562969596641,0.49444271708920956,0.2528209483526122,0.3526288388052477,0.23928753650775053,0.24578080063140675,0.14988254455978273,0.09530350669483333,0.27356154800605675,0.49012429251434503,-0.1,33,-48,22,4770
800_1889,0.5222056834209139,0.295411975224827,0.2683750998368478,0.07064141004532103,0.024749959206449276,0.10995116912566108,0.054783608272500506,0.47988267129390955,0.28995797108183174,0.40329327270857507,0.18788826817118714,0.20394926058029295,0.1092237562388903,0.09413161581770157,0.04743449509167749,0.48255744542064405,0.43904372760345983,0.3759497024878451,0.08052418446480293,0.1739640037155844,0.09946778310870384,0.08617581142132319,0.19324512729737023,0.48537964523261895,-0.1,33,-48,22,4770
800_1899,0.14121279933316366,0.06917661328308478,0.0851039899726039,0.10889205266761195,0.15661753420217173,0.4806693825366114,0.44537437914208217,0.6014615058096451,0.043184707912671635,0.10099739956253459,0.12839252600492518,0.47199234475412744,0.4495194885481138,0.3954653105330989,0.3391753713597822,0.4201049643459315,0.09418584000251917,0.22611460532432362,0.2532666770751696,0.4283676371608297,0.40028449990346754,0.27414138972808566,0.2582602615109525,0.23604081725475046,-0.75,30,-25,36,4750
800_1904,0.14582599582792286,0.045432812416389745,0.03680123290111621,0.03571951565668588,0.07189029276446827,0.3108152944133637,0.47593779834648187,0.8261186174931046,0.04152833010251348,0.06632786365771381,0.06167792186972533,0.32449442587442534,0.46109220546747093,0.4140092781665034,0.4118441029095015,0.6435671559820181,0.09346091493383077,0.18593576551712898,0.1786117266539225,0.38271829089905557,0.43839926390582457,0.3835532979291608,0.44970858245231304,0.3517643074431312,-0.75,30,-25,36,4550
800_1906,0.3368337373283424,0.05917277946004533,0.06413660037008173,0.09733096220590381,0.16612177089593205,0.48808789620346366,0.4306536814657191,0.5252061492478091,0.14871454071526674,0.06537433505411283,0.1314146895098806,0.44791980464778736,0.42013693332733265,0.41424620137305534,0.3023692370107806,0.3459411335152784,0.2016975732406639,0.19068094730882576,0.21859014956314016,0.44787850633261467,0.363584671428049,0.22191040823169078,0.2555389414631536,0.22866540756968534,0.45,46,-25,36,4900
800_1913,0.3372281725458235,0.054437451980870966,0.06635494925414415,0.09732922806710798,0.17046851365477403,0.5017038473175939,0.413148913682887,0.523819652621341,0.1463053539856235,0.06807612329803911,0.13945514790387215,0.4514021138972929,0.4268853089565616,0.4135960913173819,0.2785822655635501,0.3274624916939832,0.20767374584329684,0.2062492746895671,0.22475883909812452,0.45721389006939983,0.3489463769875158,0.1620153412562763,0.2264628183843541,0.20095751416537724,0.45,46,-25,36,4800
800_1915,0.33425211946596817,0.05704097235969936,0.06932263878009998,0.10309427615284997,0.17755560860124037,0.48335228041366024,0.41744388379100267,0.5204564169049694,0.1475011115003901,0.06745604481146773,0.14599169507167664,0.4524707241515384,0.4081200735273419,0.42473749061920546,0.275317907097812,0.3278808777278387,0.20530546276842543,0.21218473631951668,0.2194659722330797,0.4537162773829163,0.3569195183168691,0.15866523896353438,0.23114510631797353,0.20495673292205568,0.55,65,-25,36,4650
800_1917,0.3505579471842896,0.048588697290713675,0.07127412297169071,0.08628042422650253,0.18861118384095338,0.5531953767553545,0.34989397654807547,0.48184216391173534,0.15984325257054421,0.0735569928293636,0.1279421453862329,0.4752541855665028,0.4805302060086687,0.3495805345467731,0.21997861845597144,0.3259282402791863,0.24109189416182075,0.1988035433245125,0.24456286930274845,0.4641737567284227,0.27429015414974117,0.14475139367861978,0.21078727166414965,0.20938762027763252,0.45,46,-25,36,4700
800_1919,0.29705528998597813,0.09354170378090704,0.07718230632312148,0.14482214232093615,0.15948728617518126,0.44599992380502806,0.37895464257493855,0.5540069572165711,0.132001516573192,0.1018026455360845,0.15926757354234897,0.4912857942823676,0.37407847585226656,0.3444878914067388,0.31027779772336195,0.3215289809298099,0.19135580256053575,0.2777311915306203,0.21891528682435474,0.3754180935074072,0.3604890325138459,0.17918964417534394,0.2654784415430177,0.25196380106243804,0.8,34,-25,36,4900
800_1936,0.45668080578759973,0.2968954621496407,0.16968011360095517,0.11248694991741096,0.08041410794028572,0.23667010406431543,0.16761851404312592,0.46772120129560957,0.6176932474727268,0.1417835457864391,0.10330151950195976,0.2856507486124442,0.14411676768430035,0.09823602823201268,0.08511181318996766,0.3660874005707142,0.7079570710913228,0.18748341557738893,0.0659220476534735,0.13043791096235519,0.0788859832790857,0.06910849007055869,0.1982253173915389,0.30869324533162423,-0.3,45,-41,16,4488
800_1938,0.348828387189073,0.2886168486943531,0.26241830554710815,0.12325176788568734,0.09678256145622736,0.2308001841648083,0.18204447435437696,0.3799498600209133,0.5501948951798428,0.212613619122343,0.10520703525245428,0.24160877540733156,0.22376900942647135,0.09430909395068858,0.043927850659612265,0.33578700445893556,0.7506191150761292,0.12475545890377324,0.049323311515848706,0.23845886715291942,0.08828046191897623,0.04027266711219516,0.21787783203101466,0.2868521617490411,-0.3,45,-41,16,3947
800_1940,0.21389634457070908,0.20432471093833093,0.14852075758633423,0.08746544659634248,0.06074561582186398,0.2727440134509486,0.24460068493246398,0.7515164499010779,0.2668744366801515,0.15861694118175562,0.10621143192740003,0.26962064276294667,0.2665513474223314,0.24077194890305512,0.24338968569810898,0.6747954400579572,0.3520667851533056,0.198426051587271,0.09949147893742544,0.2572012741633144,0.22191735442495364,0.18510409832981012,0.4720222981133052,0.6230683689905497,-0.3,30,-69,16,4385
800_1941,0.19176328211686172,0.2090755355626174,0.17139124065023928,0.08269516108112487,0.05572239377656673,0.2630230028403293,0.2325618980855153,0.7527522947795523,0.2741103647769215,0.1791158105232607,0.096787681294577,0.26393821869990175,0.25294443207277745,0.23495823603630345,0.20836772791708286,0.6830842597655281,0.3821729210538543,0.19604262920545173,0.093629181449053,0.22721597906644303,0.18922735881693173,0.17005998310708004,0.44436473690650663,0.644751582161248,-0.3,30,-41,16,4385
800_1942,0.430040634386828,0.2767301805552283,0.3316586966014623,0.09454004473307365,0.043785848502551884,0.16562894428132902,0.09463586026519973,0.4228208663551435,0.4717043050023133,0.21490623318848778,0.22792177063168237,0.20054963563206968,0.10982266570767085,0.07049520442325553,0.07035527856267607,0.3905579304393863,0.5902212133510409,0.15331950499861383,0.09905307213422829,0.35306314609573813,0.08300790011894571,0.07072578822198296,0.24131634598199714,0.36355253167636997,0.5,30,-41,16,4385
800_1943,0.4981621511998978,0.3366428317088215,0.22519895251410488,0.09306710027109821,0.04256771233951509,0.13648375785721323,0.0774371637262647,0.41525193840441776,0.6109092965033817,0.23015996577085276,0.09190266735870732,0.17061264836109413,0.08587567568540562,0.0674009875659167,0.07290912824566194,0.3792449497191981,0.7600056505398731,0.12936056081718345,0.07244967639318509,0.10083008102637676,0.06621354233121325,0.07316314677876376,0.24645196215385184,0.3475540949275119,0.65,45,-41,16,4385
800_1947,0.47913679173389384,0.35865576937517496,0.201349093920737,0.07913979118546609,0.04676496132375017,0.18552163879588737,0.1407259125765766,0.4172028320970121,0.5325210755668323,0.28796313342034485,0.08260955518183793,0.22093204802092603,0.14854742721050548,0.12545819776888353,0.07050574622935878,0.27004695999015205,0.6761677745703245,0.22250732136884,0.07107307297542324,0.12725443356417157,0.07830320419923677,0.06896515204615859,0.14760304936148944,0.22786407045015264,-0.4,30,-54,30,4893
800_1952,0.2543093539615956,0.340030237875397,0.2918085449111119,0.13102348981834813,0.07528072679243338,0.1956256318504649,0.11942925373562857,0.45968236462300743,0.5236527448169068,0.26143510390188934,0.12143172040441658,0.1937974588227816,0.11304024972648895,0.08332695622973545,0.0798204767836667,0.4155889543637864,0.775482508980637,0.14174619298729685,0.03970861293339432,0.11195373839241872,0.08054106229124951,0.07396221769609236,0.2467905317868737,0.3491575178301255,0.44,30,-41,20,4116
800_1953,0.2855456941985136,0.3561192473110939,0.2984229081166283,0.14000580578658445,0.0664726229581479,0.14618542247903152,0.09186032538904397,0.4077211104322863,0.5886978962859482,0.24795960678760642,0.11002948256161038,0.14368954043124157,0.0948103622464654,0.0809474195334151,0.06691035682626982,0.3353544961548598,0.8291736206549913,0.12886930406973196,0.022400476398205832,0.07231681818267412,0.05686418693659566,0.06006616834613967,0.2077562616895568,0.2738293928378277,0.44,44,-41,20,4186
800_1957,0.32969408086988994,0.4210198596878021,0.24204495482320704,0.12684685781757477,0.05094932813407326,0.14410931857026205,0.09745508104078199,0.3768841040727312,0.6347920211558327,0.21029986507849646,0.10393156240510408,0.15579746733978342,0.12758009950546761,0.04163770382289026,0.04909524235782741,0.28154082364267896,0.8247863045535292,0.136130693728187,0.02676786366652214,0.060868495745469216,0.03518888572079428,0.048707129362688284,0.1803529278889499,0.25056217770686373,0.44,30,-41,20,4186
800_1959,0.3508038658983367,0.4184340935871218,0.22697049916111722,0.15056194905309414,0.05104255873885939,0.11765766962289571,0.060203947041631165,0.3341003550094526,0.6680585286707644,0.21904705384682632,0.08862663143924271,0.10009289568101447,0.0503144100213301,0.04304612168801238,0.04193741826982518,0.3000550105899558,0.8862496611547844,0.09282646786866525,0.008205917255925194,0.057043010135406746,0.03641594033653292,0.04061229711475182,0.20645954682606135,0.26143706710204334,0.8,49,-41,20,4186
800_1961,0.2889826110988567,0.39819418897246267,0.29522044922893037,0.12048554124618849,0.05157829752272493,0.1427678343191171,0.10387865516162975,0.3752924145275504,0.629043268469569,0.2314063711488631,0.09284480019307846,0.13925167830617544,0.12492666295206305,0.04599110119051254,0.04973333808538064,0.2904750997640439,0.8358253366596501,0.12656554196847103,0.024339050889871948,0.06250105286111506,0.03876325550802736,0.04969402603252189,0.1724756114992029,0.2590979118217748,0.44,43,-41,20,4100
800_1962,0.25918050906708934,0.33058931101069133,0.31707709419555663,0.1602919541024659,0.07574960489161467,0.16690783108925433,0.09324299569424842,0.3348041164826291,0.5997548753523054,0.24601194871177157,0.11658452720990392,0.15233939528065552,0.05447675698835652,0.04304708085825411,0.0417492775016826,0.2979190687336511,0.8373952552641297,0.13104798796959102,0.019171867798506943,0.05663184471530309,0.036242430889887337,0.039864260777163464,0.20461538958361525,0.2593203660680953,0.44,44,-41,20,4186
800_1964,0.30416746409672113,0.3685288271121976,0.27343939069299267,0.14240277096661888,0.05250377711945342,0.15199841540901485,0.11761438090818854,0.4283641559675131,0.5698065736081912,0.24296143341380472,0.11263517749543672,0.16831139656257882,0.14327026149248467,0.12780967176521563,0.05585490798264865,0.2815818266726461,0.7692638322067119,0.16321089506004965,0.04794668057207423,0.09864581078700974,0.046482543342336084,0.05208717605232197,0.18208047296643715,0.24949453662965368,0.44,30,-41,20,4186
800_1965,0.319693004243292,0.3109865510104359,0.3210291139332492,0.15721352742768968,0.05394245169570148,0.17285174296987751,0.10855373569789235,0.33742497243534075,0.6018185280453734,0.24732950883243685,0.10676963193757365,0.15618074090093914,0.07661631565100749,0.062005389188569154,0.04453739465123867,0.29899121689837094,0.789108600910032,0.16023786548764313,0.03287494998523505,0.07950362134396109,0.056834166927946364,0.04301893631071567,0.20461699613015016,0.26076904554928027,0.05,51,-41,20,4186
800_1974,0.3458815173515396,0.3205996255581449,0.24813059837807924,0.15096867341575135,0.0886646999147134,0.18698584545848343,0.10569916300182933,0.40103643056075433,0.5128935972072328,0.28699130001834333,0.1374934240355821,0.23245428400047136,0.06377667155530338,0.031331017578411245,0.016002327815657198,0.2393417995149876,0.7456008752391184,0.1770690312759364,0.06597588853418257,0.07922320521398551,0.04133548333011918,0.021656770979175326,0.09238113339714116,0.23059371435956394,0.58,30,-41,16,4186
800_1976,0.3699302731347703,0.2041059617159408,0.3074148857152986,0.14848681801275843,0.11460411317903645,0.2071223033037483,0.1377404872830962,0.40410710667112343,0.6562643479340846,0.20794515232785288,0.0797799086092339,0.15347019466716452,0.12126157026134203,0.11243558919514061,0.05090831628902896,0.2240460889893737,0.921534458493966,0.03959019602704948,0.02615967641740798,0.0954991291136299,0.038812576484131084,0.020425762494217067,0.09629718293423063,0.1995599960349521,1.8,30,-41,16,4186
800_1977,0.37896847961263536,0.21284833343205994,0.3065991798569484,0.14102391041582116,0.10915063203028125,0.20237672682403726,0.13649404313784144,0.40601107734656317,0.665648543686755,0.19923749091366325,0.07868390536424733,0.1533624527386211,0.12265392111997749,0.1098914449994814,0.04960282416521143,0.24021137982878235,0.9194191670011995,0.04120415625174102,0.026169062787715643,0.09413644063203282,0.04087745829737165,0.02130760550507168,0.09318238763242095,0.2152215116521995,2.1,30,-41,16,2830
800_1984,0.41351399018636825,0.2402642144879754,0.2729529509977519,0.11808865864419194,0.09162206718593205,0.21423035232276755,0.15480081812259994,0.4362527373324033,0.525410005463363,0.2843129639371799,0.09815445792582907,0.2607945108307048,0.12206023951898319,0.06893760662371803,0.03350841060525837,0.2403091268946012,0.7047580804812164,0.19347921422702882,0.06035182868514403,0.1760677440041173,0.07268603914532747,0.04893687925326976,0.12845023380685427,0.22272314367682738,0.3,30,-41,16,4750
800_1987,0.36973452659322875,0.27795905186319175,0.258739536536818,0.11054119113644778,0.10273935574596707,0.25014196639025893,0.162524827519585,0.3949518044344405,0.4173924266910717,0.31411598338662006,0.13450093357224444,0.29852997390501684,0.17482351212676164,0.08507671596707708,0.06842561395216387,0.22103925057498622,0.5472120663469393,0.2704966672604945,0.13742815985963056,0.18247867057713363,0.08376860315404493,0.0546382073283268,0.17412953606027834,0.1592253444904408,-0.3,30,-41,16,4483
800_1990,0.19829785074978518,0.26242012226394185,0.29741573131440674,0.1401137352821163,0.1362253281596174,0.25685488053668176,0.18288790697095736,0.3979555875514024,0.22835329593172138,0.3734926480222339,0.22816287097633003,0.3196868048829705,0.18970344965662844,0.12722187520994882,0.0987579206949145,0.27674394154054155,0.3984722017000506,0.3283190480668041,0.19324939954756043,0.22530396354269097,0.12845704135962333,0.09210780317364604,0.24275103069636372,0.16492752521358778,0.1,30,-41,30,4643
800_1998,0.24724318151952598,0.2776093338726964,0.175636522526518,0.0986541651591587,0.15253011400834016,0.3425252882971895,0.21274709247764004,0.517744411298726,0.46275936935923184,0.12789375465602504,0.20348205711361347,0.34835780623428486,0.19991782622877421,0.1109052353083532,0.08478600080838863,0.3978573901637787,0.6211584421510015,0.26860026262018133,0.051629468380208654,0.18516230741266765,0.08517146143600761,0.05668407120677008,0.22596823572176541,0.3256936553851878,-0.7,30,-41,16,4385
800_2000,0.4591190434359797,0.14476483316263536,0.13364531499557714,0.16674030792579603,0.12106328472533112,0.2590579737609567,0.21613054889495562,0.5748153128105505,0.3720726911345759,0.2410595510969777,0.19390129810473494,0.2880048678210332,0.209312369205456,0.1304670295350893,0.10527317145428038,0.4418169378462347,0.7319238601863534,0.19768805166258216,0.024169353021992843,0.10596211897102718,0.08909719053433973,0.07373092882127064,0.2501692918607242,0.36474505585594846,0.75,30,-41,16,4199
800_2002,0.4087309793727126,0.17469056357639093,0.09996228385749101,0.15248075986769016,0.13587861050449895,0.3033012676490952,0.24767182679355282,0.5843443400746825,0.37640561583507653,0.19624827604582884,0.2239664202464613,0.32679969213971166,0.22051277725741908,0.1191277514974598,0.08467034552950502,0.4038323661894335,0.7415184372535732,0.22790495223796392,0.009499474693574922,0.055794505756886104,0.05314291012063776,0.046488168707878454,0.20071796409874787,0.3264400194067337,0.75,30,-41,16,4199
